CMPL	1	31657	6aa1ccf9ecc8c60d
id	category	name	lat	lon	address	description
sonapur-market	TOURIST	Sonapur Market	19.163778	72.935875	Bhandup West, Mumbai 400078	Market in Bhandup West (400078).
j-dey-chowk	TOURIST	J Dey Chowk	19.116950	72.910289	IIT Powai, Mumbai 400076	Monument in IIT Powai (400076).
umbrella-traders-market-area	TOURIST	Umbrella traders market area	18.947747	72.829590	Kalbadevi, Mumbai 400002	Market in Kalbadevi (400002).
frere-temple	TOURIST	Frere Temple	18.979434	72.838281	VJB Udyan, Mumbai 400027	Monument in VJB Udyan (400027).
gandhi-tekdi	TOURIST	Gandhi Tekdi	19.225847	72.871757	Borivali East, Mumbai 400066	Viewpoint in Borivali East (400066).
mangalyan-chawl	TOURIST	Mangalyan Chawl	19.046843	72.853920	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
jamat-chawl	TOURIST	Jamat Chawl	19.046364	72.854010	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
new-jamat-hall	TOURIST	New Jamat Hall	19.046482	72.854389	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
vithal-bhaskar-chawl	TOURIST	Vithal Bhaskar Chawl	19.047171	72.853953	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
jairam-sheth-chawl	TOURIST	Jairam Sheth Chawl	19.047581	72.853945	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
patil-wada	TOURIST	Patil Wada	19.047708	72.854984	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
old-jamat-hall	TOURIST	Old Jamat Hall	19.046349	72.854201	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
lagdu-pedru-chawl	TOURIST	Lagdu Pedru Chawl	19.047775	72.854640	Dharavi, Mumbai 400017	Monument in Dharavi (400017).
fortune-heights	TOURIST	Fortune Heights	19.160026	72.838980	Motilalnagar, Mumbai 400104	Theme park in Motilalnagar (400104).
echo-point	TOURIST	Echo Point	18.956519	72.806038	Malabarhill, Mumbai 400006	Viewpoint in Malabarhill (400006).
vijay-udhyaan	TOURIST	Vijay Udhyaan	18.906046	72.815053	Colaba, Mumbai 400005	Memorial in Colaba (400005).
leopold-cafe	RESTAURANT	Leopold Cafe	18.922735	72.831742	Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves indian; has an encyclopaedia entry.
bademiya-restaurant	RESTAURANT	Bademiya Restaurant	18.922160	72.831980	19-A Nowroji Ferdonji Street, Mumbai GPO, Mumbai 400001	Fast food in Mumbai GPO (400001). Has an encyclopaedia entry.
swati-snacks	RESTAURANT	Swati snacks	18.966490	72.813420	Javji Dadaji Marg, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
britannia-co-restaurant	RESTAURANT	Britannia & Co. Restaurant	18.934473	72.840358	11 Sprott Road, Mumbai GPO, Mumbai 400038	Restaurant in Mumbai GPO (400001).
cafe-madras	RESTAURANT	Cafe Madras	19.027673	72.855047	Bhau Daji Road, Matunga, Mumbai 400019	Restaurant in Matunga (400019). Serves indian.
shree-thaker-bhojanalay	RESTAURANT	Shree Thaker Bhojanalay	18.951100	72.828280	Kalbadevi, Mumbai 400002	Restaurant in Kalbadevi (400002). Serves gujarati.
yazdani-restaurant-bakery	RESTAURANT	Yazdani Restaurant & Bakery	18.933079	72.833554	Cawasji Patel Street, Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves persian.
aaswad	RESTAURANT	Aaswad	19.025650	72.840586	Lady Jamshedji Road, Bhawani Shankar, Mumbai 400028	Restaurant in Bhawani Shankar (400028). Serves indian.
trishna	RESTAURANT	Trishna	18.928658	72.832393	Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves seafood.
highway-gomantak	RESTAURANT	Highway Gomantak	19.056766	72.846995	Bandra East, Mumbai 400051	Restaurant in Bandra East (400051). Serves seafood.
noor-mohammadi-hotel	RESTAURANT	Noor Mohammadi Hotel	18.957813	72.832245	Mandvi, Mumbai 400003	Restaurant in Mandvi (400003).
olive-restaurant	RESTAURANT	Olive Restaurant	19.071759	72.825381	Khar, Mumbai 400052	Restaurant in Khar (400052).
nutcracker	RESTAURANT	Nutcracker	18.928352	72.833626	Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001).
the-bombay-canteen	RESTAURANT	The Bombay Canteen	19.003234	72.827583	Delisle Road, Mumbai 400013	Restaurant in Delisle Road (400013).
mahesh-lunch-home	RESTAURANT	Mahesh Lunch Home	18.934027	72.833607	Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001).
bademiya-seekh-kebab-stall	RESTAURANT	Bademiya Seekh Kebab Stall	18.923150	72.832511	Tullock Road, Mumbai GPO, Mumbai 400005	Fast food in Mumbai GPO (400001). Has an encyclopaedia entry.
daily-tiffin-service	RESTAURANT	Daily Tiffin Service	19.173669	72.871260	Gala No-5, C-Wing, Madhu Mahal Co-op,HSG, Society Ltd,Kanyapada, Goguldham Market, Goregaon East, mumbai 400063	Restaurant in Goregaon East (400063). Serves indian.
triospice-restaurant-roof-top	RESTAURANT	Triospice Restaurant (Roof Top)	19.085220	72.909046	7th Floor, Neelyog Cine Plaza, Opp Ghatkopar East Railway Station, R.B mehta marg, Rajawadi, Mumbai 400077	Restaurant in Rajawadi (400077). Serves indian, mexican and italian.
yugo-sushi	RESTAURANT	Yugo Sushi	19.063081	72.824753	7 Pali Mala Road, Bandra West, Mumbai 400050	Restaurant in Bandra West (400050). Serves japanese, sushi and sushi rolls.
bgf-bakegrillfry	RESTAURANT	BGF - BakeGrillFry	18.958202	72.833281	Imamwada Road behind shustry Imambara, Chinchbunder, Mumbai 400009	Restaurant in Chinchbunder (400009). Serves chicken, american and burger.
spiceklub	RESTAURANT	SpiceKlub	18.994491	72.825748	8A, Janta Industrial Estate Senapati Bapat Marg, Delisle Road, Mumbai 400013	Restaurant in Delisle Road (400013). Serves indian.
cafe-sagar	RESTAURANT	Cafe Sagar	18.966880	72.828471	nagpada Maulana Azad Road (Duncan Road), Mumbai Central, Mumbai 400008	Restaurant in Mumbai Central (400008). Serves pizza, chinese and sandwich.
the-green-affair	RESTAURANT	The Green Affair	18.975139	72.806265	Hubtown Skybay, 4th Floor and Rooftop, Warden Road (Bhula Bhai Desai Marg), Cumballa Hill, Mumbai 400026	Restaurant in Cumballa Hill (400026). Serves american, italian pizza and pizza.
tango-fast-food-and-juice-center	RESTAURANT	Tango Fast Food and Juice Center	19.180282	72.836023	11107, Ganga Niwas Chincholi Bunder, Link Road Junction, Malad (W), Malad West, Mumbai 400064	Restaurant in Malad West (400064). Serves chinese.
lake-view-cafe	RESTAURANT	Lake View Cafe	19.134473	72.901699	#2&3B Saki Vihar Road, NITIE, Mumbai 400087	Restaurant in NITIE (400087). Serves indian, noodle and breakfast.
bharat-cafe	RESTAURANT	Bharat Cafe	19.085676	72.907416	near ghatkopar station Shraddhanand Road, Ghatkopar West, mumbai 400077	Restaurant in Ghatkopar West (400086). Serves coffee, pizza and sandwich.
bastian-at-the-top	RESTAURANT	Bastian At The Top	19.024994	72.841535	Kohinoor Square, Bhawani Shankar, Mumbai 400028	Restaurant in Bhawani Shankar (400028). Serves seafood.
burma-burma-palladium	RESTAURANT	Burma Burma Palladium	18.994961	72.823973	462 Senapati Bapat Marg, Delisle Road, Mumbai 400013	Restaurant in Delisle Road (400013). Serves burmese.
the-bodhi-cafe	RESTAURANT	The Bodhi Cafe	19.104092	72.852582	Ground Floor Parvati Niwas, Paranjape B Scheme, Road 2, Besides Datta Mandir, Vile Parle East, Vile Parle East, Mumbai 400057	Restaurant in Vile Parle East (400057). Serves pasta, pizza and sandwich.
milagro-mumbai	RESTAURANT	Milagro Mumbai	19.013878	72.824590	Swatantrya Veer Savarkar Marg, Prabhadevi, Mumbai 400025	Restaurant in Prabhadevi (400025). Serves mediterranean.
sarvi-restaurant	RESTAURANT	Sarvi Restaurant	18.966769	72.829171	184 Dimtimkar Road, Mumbai Central, Mumbai 400008	Restaurant in Mumbai Central (400008). Serves indian.
oh-calcutta	RESTAURANT	Oh! Calcutta	18.972537	72.815573	Tulsiwadi Hatutma Sitaram Ghadi Gaonkar Street, Tulsiwadi, Mumbai 400034	Restaurant in Tulsiwadi (400034). Serves indian and seafood.
sesame-hyatt-centric-juhu	RESTAURANT	Sesame - Hyatt Centric Juhu	19.091701	72.828007	1005 Juhu Tara Road, Juhu, Mumbai 400049	Restaurant in Juhu (400049). Serves pan asian and japanese.
bennies-by-flags	RESTAURANT	Bennies by Flags	19.143849	72.829167	Kavi Ram Basakhetre Road, Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053). Serves indian, mexican and italian.
oilallday	RESTAURANT	OilAllDay	19.047836	72.895184	12 R C Marg, FCI, Mumbai 400074	Fast food in FCI (400074). Serves pizza, burger and chinese.
the-food-town	RESTAURANT	The Food Town	19.171944	72.941858	2, Samriddhi Pandit Madan Mohan Malviya Marg, Mulund West, Mulund (West) 400080	Restaurant in Mulund West (400080).
thackers	RESTAURANT	Thackers	18.953780	72.814841	Marine Drive, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
independence-brewing-company	RESTAURANT	Independence Brewing Company	19.128943	72.819070	Plot No. 24 Jayaprakash Narayan Road, Versova, Mumbai 400061	Pub in Versova (400061). Serves indian.
dakshinayan	RESTAURANT	Dakshinayan	18.947790	72.797332	183 Walkeswar Road, Malabarhill, Mumbai 400006	Restaurant in Malabarhill (400006). Serves indian.
chembur-adda	RESTAURANT	Chembur Adda	19.064182	72.894116	Next to Jenny Pohtot Studio Shell Colony Road, Chembur, Mumbai 400 071	Restaurant in Chembur (400071). Serves chicken, american and chinese.
peetuk	RESTAURANT	Peetuk	19.211577	72.874476	No 53, EMP 54 Thakur Village, Kandivali East, Mumbai 400101	Restaurant in Kandivali East (400101). Serves indian.
gustoso	RESTAURANT	Gustoso	18.964018	72.807908	109 August Kranti Marg;August Kranti Marg (Gowalia Tank Road), Cumballa Hill, Mumbai 400036	Restaurant in Cumballa Hill (400026). Serves italian.
bayroute	RESTAURANT	Bayroute	19.120245	72.907034	G 1 One Boulevard, Lake Boulevard Road, Hiranandani, Powai, IIT Powai, Mumbai 400076	Restaurant in IIT Powai (400076). Serves lebanese.
burma-burma	RESTAURANT	Burma Burma	19.120173	72.907080	G2, One Boulevard, Lake Boulevard Road, Hiranandani Gardens, Powai, IIT Powai, Mumbai 400076	Restaurant in IIT Powai (400076). Serves burmese.
rasodu-the-ethnic-kitchen	RESTAURANT	Rasodu - The Ethnic Kitchen	19.191738	72.841988	Ganga Sadan, BJ Patel Rd, opposite Vodafone Store, Mumbai, Maharashtra 400064, Malad West, Mumbai 400064	Restaurant in Malad West (400064). Serves indian.
poetry-by-love-and-cheesecake	RESTAURANT	Poetry by Love and Cheesecake	19.115257	72.908295	Cypress, Hiranandani Gardens, Powai, IIT Powai, Mumbai 400076	Restaurant in IIT Powai (400076). Serves coffee and dessert.
mezcalita	RESTAURANT	Mezcalita	18.933502	72.825999	Marine Lines, Mumbai 400020	Restaurant in Marine Lines (400020). Serves mexican.
cafe-ideal	RESTAURANT	Cafe Ideal	18.955720	72.813130	Dr N A Purandare Marg (Chowpatty Sea Face), Grant Road, Mumbai 400007	Pub in Grant Road (400007).
ram-ashray-south-indian	RESTAURANT	Ram Ashray South Indian	19.028016	72.851712	Bhandarkar Road, Matunga, Mumbai 400019	Restaurant in Matunga (400019). Serves south indian.
b-bhagat-tarachand-pydhonie	RESTAURANT	B Bhagat Tarachand - Pydhonie	18.953586	72.831529	Mandvi, Mumbai 400002	Restaurant in Mandvi (400003). Serves indian.
vietnom-mumbai	RESTAURANT	Vietnom Mumbai	19.065852	72.833273	Khar, Mumbai 400052	Restaurant in Khar (400052). Serves vietnamese.
bombay-coffee-house-model-cafe	RESTAURANT	Bombay Coffee House (model cafe)	18.935904	72.840696	Fort Street, Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves burger, pizza and american.
yasin-s-food-inn	RESTAURANT	Yasin's Food Inn	19.141297	72.825320	Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053). Serves mughlai, italian and indian; dates from 1987.
independence-brewing-company-2	RESTAURANT	Independence Brewing Company	19.116204	72.909067	Unit 1, Ground Floor Ventura Building, Central Ave, Hiranandani Gardens, Powai, IIT Powai, Mumbai 400076	Bar in IIT Powai (400076).
cafe-universal	RESTAURANT	Cafe Universal	18.936083	72.837628	299 Shahid Bhagat Singh Road, Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001).
new-heros-restaurant	RESTAURANT	New Heros Restaurant	18.961163	72.813261	P Ramabai Marg, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
knoshh-the-food-hall	RESTAURANT	Knoshh - The Food Hall	19.126969	72.829047	48, Sai Kanwal Complex Bhai Bhagat Marg, Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053). Serves burger, pizza and chinese.
gracias-granny	RESTAURANT	Gracias Granny	19.078668	72.837628	Santacruz West, Mumbai 400054	Restaurant in Santacruz West (400054). Serves mexican.
riso	RESTAURANT	Riso	18.994700	72.825863	1, Janta Industrial Estate Senapati Bapat Marg, Delisle Road, Mumbai 400013	Restaurant in Delisle Road (400013). Serves italian, mexican and pizza.
fountain-sizzlers	RESTAURANT	Fountain Sizzlers	18.931199	72.831667	57 Fort, opp. HSBC Bank Mahatma Gandhi Road, Mumbai GPO, Mumbai 400023	Restaurant in Mumbai GPO (400001). Serves italian, thai and chinese.
bhavani-farsan-and-sweet-mart	RESTAURANT	Bhavani Farsan and Sweet Mart	19.185306	72.947515	Bal Rajeshwar Marg, Mulund West, Mulund (West) 400080	Restaurant in Mulund West (400080). Serves indian.
gracias-granny-2	RESTAURANT	Gracias Granny	19.057297	72.897993	Chembur, Mumbai 400071	Restaurant in Chembur (400071). Serves mexican.
food-inn	RESTAURANT	Food Inn	18.922089	72.831397	61-A Colaba Causeway, Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves indian.
firki	RESTAURANT	Firki	18.995006	72.826055	1, Janta Industrial Estate Senapati Bapat Marg, Delisle Road, Mumbai 400013	Restaurant in Delisle Road (400013). Serves indian.
local-eatery	RESTAURANT	Local Eatery	19.195085	72.838057	Chunilal Giridharlal Road, Malad West, Mumbai 400064	Restaurant in Malad West (400064). Serves chinese, kebab and indian.
aharveda	RESTAURANT	Aharveda	19.114711	72.843610	Viral Apartments, Behind Hotel Radhakrishna, Next to Hotel Golden Chariot, Swami Vivekananda Rd, Opp. Shoppers Stop, Andheri West, Andheri, Mumbai 400058	Restaurant in Andheri (400058).
cream-lounge	RESTAURANT	Cream Lounge	19.234825	72.841086	Shop No. 5, Brindavan Apartments, Besides Aura Restaurant Yogi Nagar Marg, Borivali, Mumbai 400091	Restaurant in Borivali (400091). Serves milkshake, ice cream and waffles.
one-step-up-bar-and-grill	RESTAURANT	One Step Up - Bar and Grill	18.974934	72.813134	1A-C Wing, Raheja Excelsior Pandit Madan Mohan Malviya Marg, Tulsiwadi, Mumbai 400034	Restaurant in Tulsiwadi (400034). Serves indian, italian and chinese.
lamor	RESTAURANT	Lamor	19.180790	72.939198	L'amor, Shop no 19, Silver Birch Agrawal Rd, Opp. Sardar Pratap Singh Garden, Mulund West, Mulund West, Mumbai 400080	Restaurant in Mulund West (400080). Serves pizza, burger and italian.
ferry-wharf	RESTAURANT	Ferry Wharf	19.049285	72.829376	12 K C Marg, Bandra West, Mumbai 400050	Restaurant in Bandra West (400050). Serves seafood.
sahibaan	RESTAURANT	Sahibaan	19.059258	72.829475	Manuel Gonsalves Road, Bandra West, Mumbai 400050	Restaurant in Bandra West (400050). Serves chinese.
burn-bar-and-kitchen	RESTAURANT	Burn Bar and Kitchen	19.072269	72.870302	Pinnacle Corporate Park Kanzul Iman Road, Vidyanagari, Mumabi 400051	Restaurant in Vidyanagari (400098). Serves mexican, italian and chinese.
modern-aaji	RESTAURANT	Modern Aaji	19.130062	72.817858	A4 Vashveen CHSL Seven Bungalows Andheri west, Versova, Mumbai 400061	Restaurant in Versova (400061). Serves maharashtrian.
ahar-restaurant	RESTAURANT	Ahar Restaurant	19.027392	72.856321	Matunga, Mumbai 400019	Restaurant in Matunga (400019). Serves indian.
goh-jia-ting	RESTAURANT	GOH JIA TING	19.062061	72.834275	RK Patkar Marg, Bandra West, Mumbai 400050	Restaurant in Bandra West (400050). Serves seafood.
sante-spa-cuisine	RESTAURANT	Sante Spa Cuisine	18.956393	72.815579	Mama Paramanand Marg, Girgaon, Mumbai 400004	Restaurant in Girgaon (400004). Serves salad, soup and juice.
the-culture-house	RESTAURANT	The Culture House	18.957073	72.810220	1st floot, Soni Building P Ramabai Marg, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
mama-mia	RESTAURANT	Mama Mia!	18.957359	72.813230	1 & 2 Parmanand Building A R Rangnekar Marg, Grant Road, Mumbai 400007	Fast food in Grant Road (400007). Serves pizza, chinese and italian.
cafe-bogeto	RESTAURANT	Cafe Bogeto	19.026012	72.850173	7, Kaushik Niwas Lakhamsi Nappu Road, Matunga, Mumbai 400019	Fast food in Matunga (400019). Serves italian, dessert and coffee.
rolex-restaurant	RESTAURANT	Rolex Restaurant	18.967340	72.828729	217 Mirza Ghalib Marg, Mumbai Central, Mumbai 400008	Restaurant in Mumbai Central (400008). Serves chicken and indian.
sudarshan	RESTAURANT	Sudarshan	19.103774	72.886136	Sakinaka mtro station, Sakinaka, Mumbai 400072	Restaurant in Sakinaka (400072). Serves indian and chinese.
yazu-pan-asian-supper-club	RESTAURANT	Yazu Pan Asian Supper Club	19.141606	72.829920	Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053). Serves asian.
sagar	RESTAURANT	Sagar	19.109469	72.853410	Andhri East, Mumbai 400069	Restaurant in Andhri East (400069). Serves indian; dates from 1973.
amar-restaurant	RESTAURANT	Amar Restaurant	18.965301	72.812796	Javji Dadaji Marg, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
delhi-highway	RESTAURANT	Delhi Highway	19.000544	72.829627	126, Todi Building, Mathuradas Mill Compound, Senapati Bapat Marg (Tulsi Pipe Road), Delisle Road, Lower Parel Mumbai, Maharashtra 400013	Restaurant in Delisle Road (400013). Serves indian.
nityanand-fast-food	RESTAURANT	Nityanand Fast Food	18.957249	72.819509	273, Prathana Samaj Corner Vithalbhai Patel Marg, Girgaon, Mumbai 400004	Restaurant in Girgaon (400004). Serves indian, chinese and pizza.
blue-tokai	RESTAURANT	Blue Tokai	19.218839	72.838063	3 padma nagar, Borivali West, Mumbai 400092	Restaurant in Borivali West (400092). Serves coffee.
juice-time	RESTAURANT	Juice Time	18.955959	72.816209	463 Dr Dadasaheb Bhadkamkar Marg, Girgaon, Mumbai 400004	Restaurant in Girgaon (400004). Serves indian, juice and pizza.
mumbai-bites	RESTAURANT	Mumbai Bites	19.207625	72.837088	6R4P+XV Datta Mandir Road, Kandivali West, Mumbai 400067	Restaurant in Kandivali West (400067). Serves indian and noodle.
pizza-by-the-bay	RESTAURANT	Pizza By The Bay	18.933294	72.823881	143 Soona Mahal Veer Nariman Road, Marine Lines, Mumbai 400020	Restaurant in Marine Lines (400020). Serves pizza, pasta and sandwich.
maji-sagar	RESTAURANT	Maji Sagar	18.972752	72.814882	Pandit Madan Mohan Malviya Marg, Tulsiwadi, Mumbai 400034	Restaurant in Tulsiwadi (400034). Serves indian.
tewari-brothers-mithaiwala	RESTAURANT	Tewari Brothers Mithaiwala	18.956456	72.815946	Mama Paramanand Marg, Girgaon, Mumbai 400004	Restaurant in Girgaon (400004). Serves indian.
narayan-dosa	RESTAURANT	Narayan Dosa	18.957357	72.813272	2, Parmanand Building A R Rangnekar Marg, Grant Road, Mumbai 400007	Restaurant in Grant Road (400007). Serves indian.
pawar-fast-food	RESTAURANT	Pawar Fast Food	19.182029	72.850176	YANKU PAWAR CHWAL WADARI PADA Nevetia Road,Haji Bapu Road, Malad East, Mumbai 400097	Fast food in Malad East (400097). Serves sandwich, burger and chinese.
hotel-hindmata	RESTAURANT	Hotel Hindmata	18.969161	72.816708	335, Akhil Bharatiya Bhavan J Boman Behram Marg, Tulsiwadi, Mumbai 400034	Restaurant in Tulsiwadi (400034). Serves indian, chinese and sandwich.
sea-breeze-kitchen	RESTAURANT	Sea Breeze Kitchen	19.256963	72.783060	S. No. 42, Plot No. F, Beach, near Sun Beach Resort, Gorai, Uttan Road, Borivali, Mumbai 400092	Restaurant in Borivali (400091). Serves indian, pizza and burger.
naga-belly	RESTAURANT	Naga Belly	19.129740	72.824774	Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053). Serves indian and naga.
jia-the-oriental-kitchen	RESTAURANT	Jia the Oriental Kitchen	18.923953	72.832473	22 Mahakavi Bhushan Road (Lansdowne Road), Mumbai GPO, Mumbai 400001	Restaurant in Mumbai GPO (400001). Serves asian.
high-point	RESTAURANT	High Point	19.144205	72.824146	Azadnagar, Mumbai 400053	Fast food in Azadnagar (400053). Serves indian and chinese.
que-sera-sera	RESTAURANT	Que Sera Sera	19.136568	72.827466	SAB TV Lane, Off New Link Road, Andheri West, Azadnagar, Mumbai 400053	Restaurant in Azadnagar (400053).
